"","YearC","Decade","FlagName","FleetCode","GearGrp","SchoolType","Trimester","QuadID","Lat5","Lon5","yLat5ctoid","xLon5ctoid","Catch"
"21318",2012,2010,"Japan","JPN","LL","None",3,4,10,75,12.5,-77.5,3.82448
"21319",2012,2010,"Japan","JPN","LL","None",3,4,10,80,12.5,-82.5,0.07082
"21320",2012,2010,"Japan","JPN","LL","None",3,4,15,15,17.5,-17.5,29.10853
"21321",2012,2010,"Japan","JPN","LL","None",3,4,15,20,17.5,-22.5,1.69977
"21322",2012,2010,"Japan","JPN","LL","None",3,4,15,25,17.5,-27.5,7.7906
"21323",2012,2010,"Japan","JPN","LL","None",3,4,15,30,17.5,-32.5,0.49577
"21324",2012,2010,"Japan","JPN","LL","None",3,4,40,45,42.5,-47.5,13.31485
"21325",2012,2010,"Japan","JPN","LL","None",3,4,40,50,42.5,-52.5,0.56659
"21326",2012,2010,"Japan","JPN","LL","None",3,4,45,45,47.5,-47.5,12.53579
"21327",2012,2010,"Japan","JPN","LL","None",4,4,5,30,7.5,-32.5,2.19553
"21328",2012,2010,"Japan","JPN","LL","None",4,4,5,35,7.5,-37.5,2.54965
"21329",2012,2010,"Japan","JPN","LL","None",4,4,5,40,7.5,-42.5,0.77906
"21330",2012,2010,"Japan","JPN","LL","None",4,4,10,20,12.5,-22.5,0.07082
"21331",2012,2010,"Japan","JPN","LL","None",4,4,10,25,12.5,-27.5,3.25789
"21332",2012,2010,"Japan","JPN","LL","None",4,4,10,30,12.5,-32.5,5.24095
"21333",2012,2010,"Japan","JPN","LL","None",4,4,10,35,12.5,-37.5,5.80754
"21334",2012,2010,"Japan","JPN","LL","None",4,4,10,40,12.5,-42.5,2.33718
"21335",2012,2010,"Japan","JPN","LL","None",4,4,10,45,12.5,-47.5,1.204
"21336",2012,2010,"Japan","JPN","LL","None",4,4,10,70,12.5,-72.5,15.29791
"21337",2012,2010,"Japan","JPN","LL","None",4,4,10,75,12.5,-77.5,8.35719
"21338",2012,2010,"Japan","JPN","LL","None",4,4,10,80,12.5,-82.5,3.68283
"21339",2012,2010,"Japan","JPN","LL","None",4,4,15,15,17.5,-17.5,86.19241
"21340",2012,2010,"Japan","JPN","LL","None",4,4,15,20,17.5,-22.5,1.27483
"21341",2012,2010,"Japan","JPN","LL","None",4,4,15,25,17.5,-27.5,2.54965
"21342",2012,2010,"Japan","JPN","LL","None",4,4,15,30,17.5,-32.5,1.34565
"21343",2012,2010,"Japan","JPN","LL","None",4,4,15,40,17.5,-42.5,0.21247
"21344",2012,2010,"Japan","JPN","LL","None",4,4,20,15,22.5,-17.5,6.65742
"21345",2012,2010,"Japan","JPN","LL","None",4,4,20,25,22.5,-27.5,0.49577
"21346",2012,2010,"Japan","JPN","LL","None",4,4,25,30,27.5,-32.5,0.21247
"21347",2012,2010,"Japan","JPN","LL","None",4,4,40,45,42.5,-47.5,7.71978
"21348",2012,2010,"Japan","JPN","LL","None",4,4,40,50,42.5,-52.5,20.32639
"21349",2012,2010,"Japan","JPN","LL","None",4,4,45,45,47.5,-47.5,1.98306
"21350",2012,2010,"Japan","JPN","LL","None",4,4,50,45,52.5,-47.5,0.07082
"21351",2013,2010,"Japan","JPN","LL","None",1,4,5,15,7.5,-17.5,15.51962
"21352",2013,2010,"Japan","JPN","LL","None",1,4,5,20,7.5,-22.5,26.0453
"21353",2013,2010,"Japan","JPN","LL","None",1,4,5,25,7.5,-27.5,37.80025
"21354",2013,2010,"Japan","JPN","LL","None",1,4,5,30,7.5,-32.5,14.98181
"21355",2013,2010,"Japan","JPN","LL","None",1,4,5,35,7.5,-37.5,5.76223
"21356",2013,2010,"Japan","JPN","LL","None",1,4,5,75,7.5,-77.5,0.15366
"21357",2013,2010,"Japan","JPN","LL","None",1,4,10,20,12.5,-22.5,0.92196
"21358",2013,2010,"Japan","JPN","LL","None",1,4,10,25,12.5,-27.5,5.1476
"21359",2013,2010,"Japan","JPN","LL","None",1,4,10,30,12.5,-32.5,4.30247
"21360",2013,2010,"Japan","JPN","LL","None",1,4,10,35,12.5,-37.5,3.45734
"21361",2013,2010,"Japan","JPN","LL","None",1,4,10,40,12.5,-42.5,0.15366
"21362",2013,2010,"Japan","JPN","LL","None",1,4,10,45,12.5,-47.5,0.23049
"21363",2013,2010,"Japan","JPN","LL","None",1,4,10,50,12.5,-52.5,0.15366
"21364",2013,2010,"Japan","JPN","LL","None",1,4,10,70,12.5,-72.5,6.99151
"21365",2013,2010,"Japan","JPN","LL","None",1,4,10,75,12.5,-77.5,3.38051
"21366",2013,2010,"Japan","JPN","LL","None",1,4,15,15,17.5,-17.5,0.92196
"21367",2013,2010,"Japan","JPN","LL","None",1,4,15,30,17.5,-32.5,0.15366
"21368",2013,2010,"Japan","JPN","LL","None",2,4,5,15,7.5,-17.5,2.53538
"21369",2013,2010,"Japan","JPN","LL","None",2,4,5,20,7.5,-22.5,9.60372
"21370",2013,2010,"Japan","JPN","LL","None",2,4,5,25,7.5,-27.5,2.22806
"21371",2013,2010,"Japan","JPN","LL","None",2,4,5,30,7.5,-32.5,2.30489
"21372",2013,2010,"Japan","JPN","LL","None",2,4,5,35,7.5,-37.5,2.0744
"21373",2013,2010,"Japan","JPN","LL","None",2,4,5,40,7.5,-42.5,2.38172
"21374",2013,2010,"Japan","JPN","LL","None",2,4,5,45,7.5,-47.5,1.30611
"21375",2013,2010,"Japan","JPN","LL","None",2,4,10,20,12.5,-22.5,1.5366
"21376",2013,2010,"Japan","JPN","LL","None",2,4,10,25,12.5,-27.5,2.15123
"21377",2013,2010,"Japan","JPN","LL","None",2,4,10,30,12.5,-32.5,0.46098
"21378",2013,2010,"Japan","JPN","LL","None",2,4,10,35,12.5,-37.5,2.15123
"21379",2013,2010,"Japan","JPN","LL","None",2,4,10,40,12.5,-42.5,5.37809
"21380",2013,2010,"Japan","JPN","LL","None",2,4,10,45,12.5,-47.5,3.38051
"21381",2013,2010,"Japan","JPN","LL","None",2,4,10,70,12.5,-72.5,1.92074
"21382",2013,2010,"Japan","JPN","LL","None",2,4,10,75,12.5,-77.5,5.22443
"21383",2013,2010,"Japan","JPN","LL","None",2,4,15,15,17.5,-17.5,2.76587
"21384",2013,2010,"Japan","JPN","LL","None",2,4,15,20,17.5,-22.5,1.45977
"21385",2013,2010,"Japan","JPN","LL","None",2,4,15,25,17.5,-27.5,4.22564
"21386",2013,2010,"Japan","JPN","LL","None",2,4,15,50,17.5,-52.5,0.15366
"21387",2013,2010,"Japan","JPN","LL","None",2,4,15,55,17.5,-57.5,0.07683
"21388",2013,2010,"Japan","JPN","LL","None",2,4,20,15,22.5,-17.5,0.30732
"21389",2013,2010,"Japan","JPN","LL","None",3,4,5,20,7.5,-22.5,0.99879
"21390",2013,2010,"Japan","JPN","LL","None",3,4,5,25,7.5,-27.5,1.5366
"21391",2013,2010,"Japan","JPN","LL","None",3,4,5,35,7.5,-37.5,0.7683
"21392",2013,2010,"Japan","JPN","LL","None",3,4,5,45,7.5,-47.5,0.92196
"21393",2013,2010,"Japan","JPN","LL","None",3,4,10,20,12.5,-22.5,3.38051
"21394",2013,2010,"Japan","JPN","LL","None",3,4,10,25,12.5,-27.5,8.37445
"21395",2013,2010,"Japan","JPN","LL","None",3,4,10,30,12.5,-32.5,0.07683
"21396",2013,2010,"Japan","JPN","LL","None",3,4,10,45,12.5,-47.5,0.46098
"21397",2013,2010,"Japan","JPN","LL","None",3,4,10,50,12.5,-52.5,0.92196
"21398",2013,2010,"Japan","JPN","LL","None",3,4,10,70,12.5,-72.5,0.07683
"21399",2013,2010,"Japan","JPN","LL","None",3,4,10,75,12.5,-77.5,1.45977
"21400",2013,2010,"Japan","JPN","LL","None",3,4,10,80,12.5,-82.5,0.46098
"21401",2013,2010,"Japan","JPN","LL","None",3,4,15,15,17.5,-17.5,2.45855
"21402",2013,2010,"Japan","JPN","LL","None",3,4,15,20,17.5,-22.5,1.76709
"21403",2013,2010,"Japan","JPN","LL","None",3,4,15,25,17.5,-27.5,11.90862
"21404",2013,2010,"Japan","JPN","LL","None",3,4,15,55,17.5,-57.5,0.15366
"21405",2013,2010,"Japan","JPN","LL","None",3,4,20,20,22.5,-22.5,1.30611
"21406",2013,2010,"Japan","JPN","LL","None",3,4,30,20,32.5,-22.5,0.23049
"21407",2013,2010,"Japan","JPN","LL","None",3,4,30,30,32.5,-32.5,0.15366
"21408",2013,2010,"Japan","JPN","LL","None",3,4,40,45,42.5,-47.5,3.99515
"21409",2013,2010,"Japan","JPN","LL","None",3,4,45,45,47.5,-47.5,12.98423
"21410",2013,2010,"Japan","JPN","LL","None",4,4,5,20,7.5,-22.5,0.69147
"21411",2013,2010,"Japan","JPN","LL","None",4,4,5,25,7.5,-27.5,0.53781
"21412",2013,2010,"Japan","JPN","LL","None",4,4,5,30,7.5,-32.5,2.61221
"21413",2013,2010,"Japan","JPN","LL","None",4,4,5,35,7.5,-37.5,1.61343
"21414",2013,2010,"Japan","JPN","LL","None",4,4,5,40,7.5,-42.5,0.30732
"21415",2013,2010,"Japan","JPN","LL","None",4,4,10,25,12.5,-27.5,5.30126
"21416",2013,2010,"Japan","JPN","LL","None",4,4,10,30,12.5,-32.5,13.59887
"21417",2013,2010,"Japan","JPN","LL","None",4,4,10,35,12.5,-37.5,3.22685
"21418",2013,2010,"Japan","JPN","LL","None",4,4,10,40,12.5,-42.5,1.92074
"21419",2013,2010,"Japan","JPN","LL","None",4,4,15,15,17.5,-17.5,12.06228
"21420",2013,2010,"Japan","JPN","LL","None",4,4,15,20,17.5,-22.5,0.30732
"21421",2013,2010,"Japan","JPN","LL","None",4,4,15,25,17.5,-27.5,2.68904
"21422",2013,2010,"Japan","JPN","LL","None",4,4,15,30,17.5,-32.5,3.91832
"21423",2013,2010,"Japan","JPN","LL","None",4,4,15,35,17.5,-37.5,0.84513
"21424",2013,2010,"Japan","JPN","LL","None",4,4,20,15,22.5,-17.5,8.91226
"21425",2013,2010,"Japan","JPN","LL","None",4,4,20,20,22.5,-22.5,0.07683
"21426",2013,2010,"Japan","JPN","LL","None",4,4,30,25,32.5,-27.5,0.61464
"21427",2013,2010,"Japan","JPN","LL","None",4,4,30,30,32.5,-32.5,0.15366
"21428",2013,2010,"Japan","JPN","LL","None",4,4,40,45,42.5,-47.5,1.69026
"21429",2013,2010,"Japan","JPN","LL","None",4,4,40,50,42.5,-52.5,4.60979
"21430",2013,2010,"Japan","JPN","LL","None",4,4,40,55,42.5,-57.5,0.07683
"21431",2013,2010,"Japan","JPN","LL","None",4,4,45,45,47.5,-47.5,0.30732
"21432",2014,2010,"Japan","JPN","LL","None",1,4,5,15,7.5,-17.5,20.2027
"21433",2014,2010,"Japan","JPN","LL","None",1,4,5,20,7.5,-22.5,29.41012
"21434",2014,2010,"Japan","JPN","LL","None",1,4,5,25,7.5,-27.5,45.50076
"21435",2014,2010,"Japan","JPN","LL","None",1,4,5,30,7.5,-32.5,39.95843
"21436",2014,2010,"Japan","JPN","LL","None",1,4,5,35,7.5,-37.5,10.01196
"21437",2014,2010,"Japan","JPN","LL","None",1,4,10,20,12.5,-22.5,0.62575
"21438",2014,2010,"Japan","JPN","LL","None",1,4,10,25,12.5,-27.5,17.34214
"21439",2014,2010,"Japan","JPN","LL","None",1,4,10,30,12.5,-32.5,22.25872
"21440",2014,2010,"Japan","JPN","LL","None",1,4,10,35,12.5,-37.5,20.82844
"21441",2014,2010,"Japan","JPN","LL","None",1,4,10,40,12.5,-42.5,0.08939
"21442",2014,2010,"Japan","JPN","LL","None",1,4,15,30,17.5,-32.5,0.17879
"21443",2014,2010,"Japan","JPN","LL","None",2,4,5,15,7.5,-17.5,5.63173
"21444",2014,2010,"Japan","JPN","LL","None",2,4,5,20,7.5,-22.5,18.59363
"21445",2014,2010,"Japan","JPN","LL","None",2,4,5,25,7.5,-27.5,11.35284
"21446",2014,2010,"Japan","JPN","LL","None",2,4,5,30,7.5,-32.5,3.39691
"21447",2014,2010,"Japan","JPN","LL","None",2,4,5,35,7.5,-37.5,1.96663
"21448",2014,2010,"Japan","JPN","LL","None",2,4,5,40,7.5,-42.5,0.80453
"21449",2014,2010,"Japan","JPN","LL","None",2,4,10,20,12.5,-22.5,1.51967
"21450",2014,2010,"Japan","JPN","LL","None",2,4,10,25,12.5,-27.5,10.01196
"21451",2014,2010,"Japan","JPN","LL","None",2,4,10,30,12.5,-32.5,9.56499
"21452",2014,2010,"Japan","JPN","LL","None",2,4,10,35,12.5,-37.5,27.44348
"21453",2014,2010,"Japan","JPN","LL","None",2,4,10,40,12.5,-42.5,15.91186
"21454",2014,2010,"Japan","JPN","LL","None",2,4,10,75,12.5,-77.5,4.29084
"21455",2014,2010,"Japan","JPN","LL","None",2,4,15,20,17.5,-22.5,1.1621
"21456",2014,2010,"Japan","JPN","LL","None",2,4,15,25,17.5,-27.5,6.16808
"21457",2014,2010,"Japan","JPN","LL","None",2,4,15,30,17.5,-32.5,0.17879
"21458",2014,2010,"Japan","JPN","LL","None",2,4,20,20,22.5,-22.5,0.08939
"21459",2014,2010,"Japan","JPN","LL","None",2,4,20,25,22.5,-27.5,1.07271
"21460",2014,2010,"Japan","JPN","LL","None",3,4,5,20,7.5,-22.5,0.80453
"21461",2014,2010,"Japan","JPN","LL","None",3,4,5,25,7.5,-27.5,0.53636
"21462",2014,2010,"Japan","JPN","LL","None",3,4,5,30,7.5,-32.5,0.35757
"21463",2014,2010,"Japan","JPN","LL","None",3,4,10,20,12.5,-22.5,6.16808
"21464",2014,2010,"Japan","JPN","LL","None",3,4,10,25,12.5,-27.5,12.60434
"21465",2014,2010,"Japan","JPN","LL","None",3,4,10,30,12.5,-32.5,0.17879
"21466",2014,2010,"Japan","JPN","LL","None",3,4,10,75,12.5,-77.5,5.72112
"21467",2014,2010,"Japan","JPN","LL","None",3,4,15,20,17.5,-22.5,2.68177
"21468",2014,2010,"Japan","JPN","LL","None",3,4,15,25,17.5,-27.5,7.41957
"21469",2014,2010,"Japan","JPN","LL","None",3,4,15,30,17.5,-32.5,0.35757
"21470",2014,2010,"Japan","JPN","LL","None",3,4,20,15,22.5,-17.5,13.0513
"21471",2014,2010,"Japan","JPN","LL","None",3,4,20,20,22.5,-22.5,0.35757
"21472",2014,2010,"Japan","JPN","LL","None",3,4,25,15,27.5,-17.5,0.08939
"21473",2014,2010,"Japan","JPN","LL","None",3,4,40,45,42.5,-47.5,5.8999
"21474",2014,2010,"Japan","JPN","LL","None",3,4,40,50,42.5,-52.5,0.62575
"21475",2014,2010,"Japan","JPN","LL","None",3,4,45,45,47.5,-47.5,11.8892
"21476",2014,2010,"Japan","JPN","LL","None",4,4,5,25,7.5,-27.5,1.51967
"21477",2014,2010,"Japan","JPN","LL","None",4,4,5,30,7.5,-32.5,6.61504
"21478",2014,2010,"Japan","JPN","LL","None",4,4,10,25,12.5,-27.5,5.27416
"21479",2014,2010,"Japan","JPN","LL","None",4,4,10,30,12.5,-32.5,12.87251
"21480",2014,2010,"Japan","JPN","LL","None",4,4,10,70,12.5,-72.5,2.50299
"21481",2014,2010,"Japan","JPN","LL","None",4,4,10,75,12.5,-77.5,3.93327
"21482",2014,2010,"Japan","JPN","LL","None",4,4,15,20,17.5,-22.5,0.08939
"21483",2014,2010,"Japan","JPN","LL","None",4,4,15,25,17.5,-27.5,6.25747
"21484",2014,2010,"Japan","JPN","LL","None",4,4,15,30,17.5,-32.5,2.23481
"21485",2014,2010,"Japan","JPN","LL","None",4,4,20,15,22.5,-17.5,71.33518
"21486",2014,2010,"Japan","JPN","LL","None",4,4,20,20,22.5,-22.5,1.07271
"21487",2014,2010,"Japan","JPN","LL","None",4,4,25,15,27.5,-17.5,0.26818
"21488",2014,2010,"Japan","JPN","LL","None",4,4,40,45,42.5,-47.5,9.74378
"21489",2014,2010,"Japan","JPN","LL","None",4,4,40,50,42.5,-52.5,19.93452
"21490",2014,2010,"Japan","JPN","LL","None",4,4,45,45,47.5,-47.5,7.33018
"21491",2015,2010,"Japan","JPN","LL","None",1,4,5,15,7.5,-17.5,15.63481
"21492",2015,2010,"Japan","JPN","LL","None",1,4,5,20,7.5,-22.5,27.87074
"21493",2015,2010,"Japan","JPN","LL","None",1,4,5,25,7.5,-27.5,7.96307
"21494",2015,2010,"Japan","JPN","LL","None",1,4,5,30,7.5,-32.5,11.65327
"21495",2015,2010,"Japan","JPN","LL","None",1,4,5,35,7.5,-37.5,0.38844
"21496",2015,2010,"Japan","JPN","LL","None",1,4,5,75,7.5,-77.5,1.35955
"21497",2015,2010,"Japan","JPN","LL","None",1,4,10,20,12.5,-22.5,0.29133
"21498",2015,2010,"Japan","JPN","LL","None",1,4,10,25,12.5,-27.5,13.59549
"21499",2015,2010,"Japan","JPN","LL","None",1,4,10,30,12.5,-32.5,31.0754
"21500",2015,2010,"Japan","JPN","LL","None",1,4,10,35,12.5,-37.5,1.45666
"21501",2015,2010,"Japan","JPN","LL","None",1,4,10,75,12.5,-77.5,7.18619
"21502",2015,2010,"Japan","JPN","LL","None",1,4,40,50,42.5,-52.5,0.29133
"21503",2015,2010,"Japan","JPN","LL","None",2,4,5,20,7.5,-22.5,10.87639
"21504",2015,2010,"Japan","JPN","LL","None",2,4,5,25,7.5,-27.5,2.7191
"21505",2015,2010,"Japan","JPN","LL","None",2,4,5,30,7.5,-32.5,0.97111
"21506",2015,2010,"Japan","JPN","LL","None",2,4,10,20,12.5,-22.5,0.874
"21507",2015,2010,"Japan","JPN","LL","None",2,4,10,25,12.5,-27.5,12.13883
"21508",2015,2010,"Japan","JPN","LL","None",2,4,10,30,12.5,-32.5,3.6902
"21509",2015,2010,"Japan","JPN","LL","None",2,4,10,75,12.5,-77.5,2.91332
"21510",2015,2010,"Japan","JPN","LL","None",2,4,15,25,17.5,-27.5,0.48555
"21511",2015,2010,"Japan","JPN","LL","None",2,4,20,15,22.5,-17.5,3.39887
"21512",2015,2010,"Japan","JPN","LL","None",3,4,5,15,7.5,-17.5,0.67977
"21513",2015,2010,"Japan","JPN","LL","None",3,4,5,20,7.5,-22.5,1.45666
"21514",2015,2010,"Japan","JPN","LL","None",3,4,5,25,7.5,-27.5,0.48555
"21515",2015,2010,"Japan","JPN","LL","None",3,4,10,20,12.5,-22.5,4.07865
"21516",2015,2010,"Japan","JPN","LL","None",3,4,10,25,12.5,-27.5,7.08907
"21517",2015,2010,"Japan","JPN","LL","None",3,4,10,75,12.5,-77.5,7.76885
"21518",2015,2010,"Japan","JPN","LL","None",3,4,15,20,17.5,-22.5,0.58266
"21519",2015,2010,"Japan","JPN","LL","None",3,4,15,25,17.5,-27.5,10.48795
"21520",2015,2010,"Japan","JPN","LL","None",3,4,20,15,22.5,-17.5,82.05847
"21521",2015,2010,"Japan","JPN","LL","None",3,4,20,20,22.5,-22.5,0.19422
"21522",2015,2010,"Japan","JPN","LL","None",3,4,25,55,27.5,-57.5,0.38844
"21523",2015,2010,"Japan","JPN","LL","None",3,4,40,45,42.5,-47.5,10.77928
"21524",2015,2010,"Japan","JPN","LL","None",3,4,45,45,47.5,-47.5,3.30176
"21525",2015,2010,"Japan","JPN","LL","None",4,4,5,25,7.5,-27.5,1.8451
"21526",2015,2010,"Japan","JPN","LL","None",4,4,5,30,7.5,-32.5,3.49598
"21527",2015,2010,"Japan","JPN","LL","None",4,4,5,35,7.5,-37.5,3.78731
"21528",2015,2010,"Japan","JPN","LL","None",4,4,10,20,12.5,-22.5,0.58266
"21529",2015,2010,"Japan","JPN","LL","None",4,4,10,25,12.5,-27.5,4.85553
"21530",2015,2010,"Japan","JPN","LL","None",4,4,10,30,12.5,-32.5,27.28808
"21531",2015,2010,"Japan","JPN","LL","None",4,4,10,35,12.5,-37.5,9.80817
"21532",2015,2010,"Japan","JPN","LL","None",4,4,10,40,12.5,-42.5,0.77688
"21533",2015,2010,"Japan","JPN","LL","None",4,4,10,45,12.5,-47.5,1.74799
"21534",2015,2010,"Japan","JPN","LL","None",4,4,10,75,12.5,-77.5,7.2833
"21535",2015,2010,"Japan","JPN","LL","None",4,4,15,20,17.5,-22.5,0.19422
"21536",2015,2010,"Japan","JPN","LL","None",4,4,15,25,17.5,-27.5,1.26244
"21537",2015,2010,"Japan","JPN","LL","None",4,4,15,30,17.5,-32.5,2.33065
"21538",2015,2010,"Japan","JPN","LL","None",4,4,20,15,22.5,-17.5,40.49512
"21539",2015,2010,"Japan","JPN","LL","None",4,4,25,15,27.5,-17.5,0.19422
"21540",2015,2010,"Japan","JPN","LL","None",4,4,40,45,42.5,-47.5,7.08907
"21541",2015,2010,"Japan","JPN","LL","None",4,4,40,50,42.5,-52.5,12.8186
"21542",2015,2010,"Japan","JPN","LL","None",4,4,45,45,47.5,-47.5,18.15968
"21543",2016,2010,"Japan","JPN","LL","None",1,4,5,15,7.5,-17.5,13.68094
"21544",2016,2010,"Japan","JPN","LL","None",1,4,5,20,7.5,-22.5,36.4525
"21545",2016,2010,"Japan","JPN","LL","None",1,4,5,25,7.5,-27.5,11.88082
"21546",2016,2010,"Japan","JPN","LL","None",1,4,5,30,7.5,-32.5,10.98075
"21547",2016,2010,"Japan","JPN","LL","None",1,4,5,35,7.5,-37.5,0.09001
"21548",2016,2010,"Japan","JPN","LL","None",1,4,5,75,7.5,-77.5,1.35009
"21549",2016,2010,"Japan","JPN","LL","None",1,4,10,20,12.5,-22.5,0.99007
"21550",2016,2010,"Japan","JPN","LL","None",1,4,10,25,12.5,-27.5,18.27125
"21551",2016,2010,"Japan","JPN","LL","None",1,4,10,30,12.5,-32.5,22.95157
"21552",2016,2010,"Japan","JPN","LL","None",1,4,10,35,12.5,-37.5,0.72005
"21553",2016,2010,"Japan","JPN","LL","None",1,4,10,75,12.5,-77.5,7.2905
"21554",2016,2010,"Japan","JPN","LL","None",1,4,15,25,17.5,-27.5,5.40037
"21555",2016,2010,"Japan","JPN","LL","None",1,4,15,30,17.5,-32.5,1.26009
"21556",2016,2010,"Japan","JPN","LL","None",2,4,5,20,7.5,-22.5,6.03041
"21557",2016,2010,"Japan","JPN","LL","None",2,4,5,25,7.5,-27.5,3.51024
"21558",2016,2010,"Japan","JPN","LL","None",2,4,5,30,7.5,-32.5,2.52017
"21559",2016,2010,"Japan","JPN","LL","None",2,4,10,20,12.5,-22.5,1.17008
"21560",2016,2010,"Japan","JPN","LL","None",2,4,10,25,12.5,-27.5,6.66046
"21561",2016,2010,"Japan","JPN","LL","None",2,4,10,30,12.5,-32.5,4.4103
"21562",2016,2010,"Japan","JPN","LL","None",2,4,10,35,12.5,-37.5,1.62011
"21563",2016,2010,"Japan","JPN","LL","None",2,4,10,40,12.5,-42.5,0.99007
"21564",2016,2010,"Japan","JPN","LL","None",2,4,10,75,12.5,-77.5,2.16015
"21565",2016,2010,"Japan","JPN","LL","None",2,4,15,25,17.5,-27.5,1.08007
"21566",2016,2010,"Japan","JPN","LL","None",2,4,15,30,17.5,-32.5,0.72005
"21567",2016,2010,"Japan","JPN","LL","None",2,4,15,35,17.5,-37.5,0.90006
"21568",2016,2010,"Japan","JPN","LL","None",2,4,20,15,22.5,-17.5,2.8802
"21569",2016,2010,"Japan","JPN","LL","None",2,4,20,20,22.5,-22.5,0.09001
"21570",2016,2010,"Japan","JPN","LL","None",3,4,5,15,7.5,-17.5,0.18001
"21571",2016,2010,"Japan","JPN","LL","None",3,4,5,20,7.5,-22.5,0.45003
"21572",2016,2010,"Japan","JPN","LL","None",3,4,5,75,7.5,-77.5,0.63004
"21573",2016,2010,"Japan","JPN","LL","None",3,4,10,20,12.5,-22.5,1.89013
"21574",2016,2010,"Japan","JPN","LL","None",3,4,10,25,12.5,-27.5,5.94041
"21575",2016,2010,"Japan","JPN","LL","None",3,4,10,75,12.5,-77.5,5.40037
"21576",2016,2010,"Japan","JPN","LL","None",3,4,15,20,17.5,-22.5,0.99007
"21577",2016,2010,"Japan","JPN","LL","None",3,4,15,25,17.5,-27.5,10.08069
"21578",2016,2010,"Japan","JPN","LL","None",3,4,15,30,17.5,-32.5,2.79019
"21579",2016,2010,"Japan","JPN","LL","None",3,4,20,15,22.5,-17.5,31.32215
"21580",2016,2010,"Japan","JPN","LL","None",3,4,20,20,22.5,-22.5,2.16015
"21581",2016,2010,"Japan","JPN","LL","None",3,4,40,45,42.5,-47.5,3.69025
"21582",2016,2010,"Japan","JPN","LL","None",3,4,45,45,47.5,-47.5,18.18125
"21583",2016,2010,"Japan","JPN","LL","None",4,4,5,15,7.5,-17.5,0.81006
"21584",2016,2010,"Japan","JPN","LL","None",4,4,5,20,7.5,-22.5,4.50031
"21585",2016,2010,"Japan","JPN","LL","None",4,4,5,25,7.5,-27.5,2.25015
"21586",2016,2010,"Japan","JPN","LL","None",4,4,5,30,7.5,-32.5,1.17008
"21587",2016,2010,"Japan","JPN","LL","None",4,4,5,35,7.5,-37.5,3.24022
"21588",2016,2010,"Japan","JPN","LL","None",4,4,10,25,12.5,-27.5,2.43017
"21589",2016,2010,"Japan","JPN","LL","None",4,4,10,30,12.5,-32.5,11.79081
"21590",2016,2010,"Japan","JPN","LL","None",4,4,10,35,12.5,-37.5,1.08007
"21591",2016,2010,"Japan","JPN","LL","None",4,4,10,75,12.5,-77.5,4.23029
"21592",2016,2010,"Japan","JPN","LL","None",4,4,15,15,17.5,-17.5,21.15145
"21593",2016,2010,"Japan","JPN","LL","None",4,4,15,25,17.5,-27.5,1.80012
"21594",2016,2010,"Japan","JPN","LL","None",4,4,15,30,17.5,-32.5,1.26009
"21595",2016,2010,"Japan","JPN","LL","None",4,4,15,35,17.5,-37.5,0.90006
"21596",2016,2010,"Japan","JPN","LL","None",4,4,20,15,22.5,-17.5,64.26441
"21597",2016,2010,"Japan","JPN","LL","None",4,4,20,20,22.5,-22.5,0.72005
"21598",2016,2010,"Japan","JPN","LL","None",4,4,30,20,32.5,-22.5,0.18001
"21599",2016,2010,"Japan","JPN","LL","None",4,4,35,60,37.5,-62.5,0.09001
"21600",2016,2010,"Japan","JPN","LL","None",4,4,40,45,42.5,-47.5,0.36002
"21601",2016,2010,"Japan","JPN","LL","None",4,4,40,50,42.5,-52.5,3.33023
"21602",2016,2010,"Japan","JPN","LL","None",4,4,45,45,47.5,-47.5,3.24022
"21603",2016,2010,"Japan","JPN","LL","None",4,4,50,45,52.5,-47.5,0.36002
"21604",1964,1960,"Korea Rep.","KOR","LL","None",1,4,5,25,7.5,-27.5,0.00866
"21605",1964,1960,"Korea Rep.","KOR","LL","None",1,4,5,30,7.5,-32.5,0.00866
"21606",1964,1960,"Korea Rep.","KOR","LL","None",1,4,15,25,17.5,-27.5,0.01732
"21607",1964,1960,"Korea Rep.","KOR","LL","None",1,4,20,15,22.5,-17.5,0.01732
"21608",1964,1960,"Korea Rep.","KOR","LL","None",1,4,20,20,22.5,-22.5,0.01732
"21609",1964,1960,"Korea Rep.","KOR","LL","None",2,4,5,15,7.5,-17.5,0.04113
"21610",1964,1960,"Korea Rep.","KOR","LL","None",2,4,5,20,7.5,-22.5,0.06133
"21611",1964,1960,"Korea Rep.","KOR","LL","None",2,4,5,25,7.5,-27.5,0.06999
"21612",1964,1960,"Korea Rep.","KOR","LL","None",2,4,5,30,7.5,-32.5,0.02597
"21613",1964,1960,"Korea Rep.","KOR","LL","None",2,4,5,35,7.5,-37.5,0.057
"21614",1964,1960,"Korea Rep.","KOR","LL","None",2,4,5,50,7.5,-52.5,0.02597
"21615",1964,1960,"Korea Rep.","KOR","LL","None",2,4,10,15,12.5,-17.5,0.00866
"21616",1964,1960,"Korea Rep.","KOR","LL","None",2,4,10,25,12.5,-27.5,0.05267
"21617",1964,1960,"Korea Rep.","KOR","LL","None",2,4,10,30,12.5,-32.5,0.00722
"21618",1964,1960,"Korea Rep.","KOR","LL","None",2,4,10,40,12.5,-42.5,0.01732
